date,so2,no2,rspm,spm,AQI
1990-12-31,6.02,12.03,95.73749820010072,156.33333333333334,156.33333333333334
1991-12-31,9.333333333333334,21.46666666666667,95.73749820010072,173.63636363636363,173.63636363636363
1992-12-31,14.083333333333334,48.95000000000001,95.73749820010072,236.58333333333334,236.58333333333334
1993-12-31,7.266666666666667,10.991666666666665,95.73749820010072,245.85858789570705,245.85858789570705
1994-12-31,6.0,21.90909090909091,95.73749820010072,203.85773178450702,203.85773178450702
1995-12-31,23.025000000000002,73.325,95.73749820010072,222.5,222.5
1996-12-31,20.09090909090909,27.39090909090909,95.73749820010072,279.0,279.0
1997-12-31,18.599999999999998,55.957142857142856,95.73749820010072,188.75,188.75
1998-12-31,11.216666666666667,23.65833333333333,95.73749820010072,233.75,233.75
1999-12-31,11.733333333333334,17.083333333333332,95.73749820010072,141.08333333333334,141.08333333333334
2000-12-31,11.5,40.291666666666664,95.73749820010072,243.91666666666666,243.91666666666666
2001-12-31,10.625000000000002,48.949999999999996,95.73749820010072,223.16666666666666,223.16666666666666
2002-12-31,6.224999999999999,35.75833333333333,95.73749820010072,180.75,180.75
2003-12-31,4.152606825267166,34.102581584369624,95.73749820010072,201.11708335011468,201.11708335011468
2004-12-31,4.3295454545454515,36.046590909090895,89.14941176470587,244.29764705882357,244.29764705882357
2005-12-31,5.27177419354839,30.059842519685056,84.57915057915058,258.4807692307692,258.4807692307692
2006-12-31,5.345035460992909,28.89137931034484,89.94158075601375,244.6027397260274,244.6027397260274
2007-12-31,5.171804511278203,30.29730769230769,87.53649635036497,256.36861313868616,256.36861313868616
2008-12-31,5.079296875000003,28.317090909090922,92.3840579710145,250.40579710144928,250.40579710144928
2009-12-31,5.0120754716981155,24.29003690036901,89.15328467153284,257.47080291970804,257.47080291970804
2010-12-31,4.327433628318584,19.451327433628318,59.043103448275865,262.8385319723678,262.8385319723678
2011-12-31,4.4875,32.6796875,93.57291666666667,262.8190839694657,262.8190839694657
2012-12-31,4.905982905982906,28.22222222222222,124.62393162393163,225.7994129598783,225.7994129598783
2013-12-31,5.008,31.36,138.496,225.7994129598783,225.7994129598783
2014-12-31,5.515463917525773,26.922680412371133,106.25510204081633,225.7994129598783,225.7994129598783
2015-12-31,4.339285714285714,25.0,94.11494252873563,225.7994129598783,225.7994129598783
