date,so2,no2,rspm,spm,AQI
1991-12-31,26.21,34.75,123.07031999097488,512.9,512.9
1992-12-31,27.482195961952065,31.079619983722015,123.07031999097488,314.0,314.0
1993-12-31,24.15,26.549999999999997,123.07031999097488,415.0,415.0
1994-12-31,18.56,21.7,123.07031999097488,278.625,278.625
1995-12-31,22.475,20.5,123.07031999097488,237.8,237.8
1996-12-31,24.683803520087743,27.63459747581188,123.07031999097488,234.42513154259765,234.42513154259765
1997-12-31,24.8,35.0,123.07031999097488,295.25,295.25
1998-12-31,24.708535517088748,33.902159344301126,123.07031999097488,417.1818181818182,417.1818181818182
1999-12-31,23.863312561864046,25.58684984940397,123.07031999097488,337.75,337.75
2000-12-31,18.950000000000003,17.55,123.07031999097488,312.0,312.0
2001-12-31,11.233333333333334,11.75,123.07031999097488,416.5,416.5
2002-12-31,10.525,11.533333333333333,123.07031999097488,391.6666666666667,391.6666666666667
2003-12-31,13.087793248137492,14.19946378586167,123.07031999097488,318.17101764994584,318.17101764994584
2004-12-31,15.7,17.18,110.77,284.09,284.09
2005-12-31,16.163636363636364,18.464935064935066,102.42307692307692,327.79487179487177,327.79487179487177
2006-12-31,15.665753424657533,18.48835616438356,104.98620689655172,314.97241379310344,314.97241379310344
2007-12-31,16.127044025157225,18.571698113207542,112.3,388.98125,388.98125
2008-12-31,15.597297297297288,18.5364864864865,106.60264900662251,326.2251655629139,326.2251655629139
2009-12-31,16.380000000000003,19.038000000000004,117.28,388.96,388.96
2010-12-31,17.513106918239,19.669836477987428,127.38072917500004,397.21999999999997,397.21999999999997
2011-12-31,16.7,19.811764705882354,127.53529411764706,345.47566675959587,345.47566675959587
2012-12-31,18.089655172413792,21.36551724137931,138.0979020979021,345.47566675959587,345.47566675959587
2013-12-31,19.402173913043477,27.652173913043477,145.04347826086956,345.47566675959587,345.47566675959587
2014-12-31,18.65277777777778,31.63888888888889,139.51388888888889,345.47566675959587,345.47566675959587
2015-12-31,19.28491620111732,32.960893854748605,144.91061452513966,345.47566675959587,345.47566675959587
