date,so2,no2,rspm,spm,AQI
2006-12-31,11.757407407407412,17.699999999999996,93.63902937289079,,93.63902937289079
2007-12-31,9.919230769230776,12.864561403508766,61.93536121673004,,61.93536121673004
2008-12-31,9.53229166666666,12.490277777777779,66.27430555555556,,66.27430555555556
2009-12-31,11.258000000000001,13.367666666666663,89.52054794520548,,89.52054794520548
2010-12-31,12.113970588235293,14.293504902058821,118.89338235323525,,118.89338235323525
2011-12-31,11.232472324723247,13.25830258302583,99.93357933579335,,99.93357933579335
2012-12-31,11.518939393939394,13.428030303030303,101.01431818181823,,101.01431818181823
2013-12-31,11.351464435146443,13.167364016736402,89.82426778242677,,89.82426778242677
2014-12-31,11.581395348837209,13.157894736842104,107.58720930232558,,107.58720930232558
2015-12-31,11.890243902439025,13.308943089430894,107.76829268292683,,107.76829268292683
