date,so2,no2,rspm,spm,AQI
1992-12-31,21.174999999999997,66.6,172.59163261054223,289.125,289.125
1993-12-31,20.785714285714285,51.52857142857142,172.59163261054223,467.60767890399956,467.60767890399956
1994-12-31,28.25454545454546,72.48181818181818,172.59163261054223,473.27272727272725,473.27272727272725
1995-12-31,28.36666666666667,54.21666666666666,172.59163261054223,377.5,377.5
1996-12-31,24.166666666666668,83.04166666666667,172.59163261054223,476.4166666666667,476.4166666666667
1997-12-31,32.983333333333334,37.18333333333334,172.59163261054223,221.08333333333334,221.08333333333334
1998-12-31,31.066666666666663,34.550000000000004,172.59163261054223,366.1666666666667,366.1666666666667
1999-12-31,13.8,78.38000000000001,172.59163261054223,166.7,172.59163261054223
2000-12-31,27.05,32.25000000000001,172.59163261054223,131.83333333333334,172.59163261054223
2001-12-31,26.991666666666664,37.30833333333333,172.59163261054223,232.0,232.0
2002-12-31,24.841666666666665,35.43333333333333,172.59163261054223,205.5,205.5
2003-12-31,15.062516268653479,23.32287007971037,172.59163261054223,223.78922687617165,223.78922687617165
2004-12-31,6.537444933920705,11.731277533039648,138.72246696035242,243.23788546255506,243.23788546255506
2005-12-31,7.638039215686274,9.624210526315792,119.69019607843137,206.2078431372549,206.2078431372549
2006-12-31,6.604313725490198,15.834799999999989,121.60483870967742,229.20564516129033,229.20564516129033
2007-12-31,7.8778195488721785,22.870300751879697,117.87453874538745,226.75645756457564,226.75645756457564
2008-12-31,7.798679867986797,30.69669966996698,144.47213114754098,264.1114754098361,264.1114754098361
2009-12-31,8.110033444816054,23.05284280936455,154.0496688741722,287.4503311258278,287.4503311258278
2010-12-31,7.907079646017699,24.238938053097346,224.61965065366817,402.9956331877729,402.9956331877729
2011-12-31,12.217391304347826,22.033816425120772,214.17874396135267,288.99788968957955,288.99788968957955
2012-12-31,10.472333333333333,22.412700000000005,151.15700000000007,288.99788968957955,288.99788968957955
2013-12-31,10.207236842105264,21.355263157894736,265.9870550161812,288.99788968957955,288.99788968957955
2014-12-31,10.925246516623794,22.717181136012858,239.74330117974276,288.99788968957955,288.99788968957955
2015-12-31,9.805280528052805,25.53135313531353,179.0,288.99788968957955,288.99788968957955
