date,so2,no2,rspm,spm,AQI
1992-01-31,21.174999999999997,66.6,170.88753408965152,289.125,289.125
1992-02-29,20.76143521313934,63.496539348868495,170.88753408965152,309.6175660208838,309.6175660208838
1992-03-31,20.392188041888758,60.5424209327163,170.88753408965152,330.3185772354514,330.3185772354514
1992-04-30,20.106516566936143,58.041109792010836,170.88753408965152,349.16641149931485,349.16641149931485
1992-05-31,19.885376023284667,55.825851850705114,170.88753408965152,367.4175910967316,367.4175910967316
1992-06-30,19.743033542782804,54.03956697598014,170.88753408965152,383.8946205698038,383.8946205698038
1992-07-31,19.66999962673043,52.563169509520876,170.88753408965152,399.6959685500698,399.6959685500698
1992-08-31,19.67223301322842,51.46225851388524,170.88753408965152,414.2523201347345,414.2523201347345
1992-09-30,19.746058852226042,50.754373909163554,170.88753408965152,427.1537095954661,427.1537095954661
1992-10-31,19.89639886632314,50.39232338837439,170.88753408965152,439.26022956297993,439.26022956297993
1992-11-30,20.11355369977151,50.39946504963318,170.88753408965152,449.7908142329205,449.7908142329205
1992-12-31,20.412000341467717,50.77627500369049,170.88753408965152,459.4475025832836,459.4475025832836
1993-01-31,20.785714285714285,51.52857142857142,170.88753408965152,467.8591945380454,467.8591945380454
1993-02-28,21.187956216528665,52.530803605155135,170.88753408965152,474.38675082729276,474.38675082729276
1993-03-31,21.70492083337109,53.99773557128103,170.88753408965152,480.4289335130071,480.4289335130071
1993-04-30,22.276873669476224,55.77486028439306,170.88753408965152,485.0908046844319,485.0908046844319
1993-05-31,22.941944913917755,57.98065272536542,170.88753408965152,488.68315575299545,488.68315575299545
1993-06-30,23.65722674447364,60.47280370445792,170.88753408965152,490.974222133629,490.974222133629
1993-07-31,24.470404616514273,63.417456620276745,170.88753408965152,492.1167415850417,492.1167415850417
1993-08-31,25.29113275705215,66.3158230857587,170.88753408965152,492.0142646408533,492.0142646408533
1993-09-30,26.01482136626083,68.59233963275912,170.88753408965152,490.7296910091462,490.7296910091462
1993-10-31,26.689541271470727,70.39768355239651,170.88753408965152,488.17738244780696,488.17738244780696
1993-11-30,27.271762156216695,71.61538104340396,170.88753408965152,484.5220040253088,484.5220040253088
1993-12-31,27.80029874614847,72.32661193851524,170.88753408965152,479.5198638468187,479.5198638468187
1994-01-31,28.25454545454546,72.48181818181818,170.88753408965152,473.27272727272725,473.27272727272725
1994-02-28,28.60097906613844,72.14408941677476,170.88753408965152,466.5600513423651,466.5600513423651
1994-03-31,28.913835354840188,71.2410551937328,170.88753408965152,457.9434054992263,457.9434054992263
1994-04-30,29.14586564296537,69.83774157892151,170.88753408965152,448.4193135782125,448.4193135782125
1994-05-31,29.312538616388988,67.84059433135344,170.88753408965152,437.3528361179227,437.3528361179227
1994-06-30,29.403101180051465,65.37846166054914,170.88753408965152,425.45793940611776,425.45793940611776
1994-07-31,29.423590838196965,62.28720138845499,170.88753408965152,411.9416303286772,411.9416303286772
1994-08-31,29.37894999115206,59.20748718495354,170.88753408965152,399.0461676188733,399.0461676188733
1994-09-30,29.28425313155766,56.889801665697966,170.88753408965152,389.3001930065862,389.3001930065862
1994-10-31,29.133210816678115,55.18109989637296,170.88753408965152,382.0587989201921,382.0587989201921
1994-11-30,28.935567711989528,54.19162070080591,170.88753408965152,377.78917207494214,377.78917207494214
1994-12-31,28.678147610512664,53.85539879929238,170.88753408965152,376.20667068115335,376.20667068115335
1995-01-31,28.36666666666667,54.21666666666666,170.88753408965152,377.5,377.5
1995-02-28,28.038862592727828,55.142480462693925,170.88753408965152,381.14000626159816,381.14000626159816
1995-03-31,27.62449165856639,56.83122885795143,170.88753408965152,387.90669080771863,387.90669080771863
1995-04-30,27.172014406185653,59.1296046603675,170.88753408965152,397.1932690907089,397.1932690907089
1995-05-31,26.651265685426896,62.1908329234365,170.88753408965152,409.61884632943475,409.61884632943475
1995-06-30,26.095842187951973,65.8174150495411,170.88753408965152,424.38177237946235,424.38177237946235
1995-07-31,25.468715680595892,70.25112318042159,170.88753408965152,442.46624231079335,442.46624231079335
1995-08-31,24.879840342886105,74.65380243778463,170.88753408965152,459.9623413304005,459.9623413304005
1995-09-30,24.452374652447546,78.04842468058706,170.88753408965152,472.35621595301444,472.35621595301444
1995-10-31,24.158059565963256,80.65941449966427,170.88753408965152,480.4651679184039,480.4651679184039
1995-11-30,24.015883153529,82.31832093894675,170.88753408965152,483.7660390352536,483.7660390352536
1995-12-31,24.016366987649157,83.13573776105333,170.88753408965152,482.47888737802003,482.47888737802003
1996-01-31,24.166666666666668,83.04166666666667,170.88753408965152,476.4166666666667,476.4166666666667
1996-02-29,24.442898921086467,82.12848830953581,170.88753408965152,466.42265366292986,466.42265366292986
