date,so2,no2,rspm,spm,AQI
1990-01-31,11.674999999999999,32.31666666666666,101.83501644996421,216.22222222222223,216.22222222222223
1990-02-28,10.706573022813366,30.58663300968674,101.83501644996421,218.30188564025588,218.30188564025588
1990-03-31,9.762125377451788,28.771887373024747,101.83501644996421,220.4792381133705,220.4792381133705
1990-04-30,8.97595299135772,27.116385716868827,101.83501644996421,222.46115296896883,222.46115296896883
1990-05-31,8.295644372124894,25.509761264141904,101.83501644996421,224.3797578640909,224.3797578640909
1990-06-30,7.76509039841349,24.055667205342502,101.83501644996421,226.11127183776097,226.11127183776097
1990-07-31,7.348920805309415,22.657163936550656,101.83501644996421,227.77112915489047,227.77112915489047
1990-08-31,7.066985799254377,21.36442717107008,101.83501644996421,229.29949180123688,229.29949180123688
1990-09-30,6.921954677005349,20.214095390251007,101.83501644996421,230.65335198576926,230.65335198576926
1990-10-31,6.904158697079064,19.129479808705497,101.83501644996421,231.92296705412315,231.92296705412315
1990-11-30,7.014745987212699,18.180555625242942,101.83501644996421,233.02642635672723,233.02642635672723
1990-12-31,7.261089033415163,17.304061227632502,101.83501644996421,234.0372938470885,234.0372938470885
1991-01-31,7.641666666666667,16.533333333333335,101.83501644996421,234.91666666666666,234.91666666666666
1991-02-28,8.100791697431296,15.92810057525157,101.83501644996421,235.59791641622655,235.59791641622655
1991-03-31,8.736848060872902,15.358670219512547,101.83501644996421,236.22702518495947,236.22702518495947
1991-04-30,9.480195683298044,14.908312383604656,101.83501644996421,236.7106396814788,236.7106396814788
1991-05-31,10.380391072868404,14.54700321180071,101.83501644996421,237.0810008722192,237.0810008722192
1991-06-30,11.37935710767621,14.29805297324934,101.83501644996421,237.31421448681027,237.31421448681027
1991-07-31,12.543691523375319,14.144864985380464,101.83501644996421,237.4258280995581,237.4258280995581
1991-08-31,13.681895619730971,14.017683381232326,101.83501644996421,237.28623068758517,237.28623068758517
1991-09-30,14.574371521148562,13.827784683164346,101.83501644996421,236.7744906968784,236.7744906968784
1991-10-31,15.28020300337207,13.56230276105837,101.83501644996421,235.85618260574017,235.85618260574017
1991-11-30,15.753852551419339,13.238365480856729,101.83501644996421,234.59055209746978,234.59055209746978
1991-12-31,16.02689680182685,12.83437702387931,101.83501644996421,232.89322380484924,232.89322380484924
1992-01-31,16.08,12.36,101.83501644996421,230.8,230.8
1992-02-29,15.930563017392048,11.852504685044599,101.83501644996421,228.48341592487148,228.48341592487148
1992-03-31,15.557973856401915,11.241891725226157,101.83501644996421,225.623942741515,225.623942741515
1992-04-30,14.987990523919848,10.58395666659309,101.83501644996421,222.47976536980758,222.47976536980758
1992-05-31,14.182614131113713,9.8348371719032,101.83501644996421,218.84127198496876,218.84127198496876
1992-06-30,13.19380444526132,9.042863531136469,101.83501644996421,214.94320409569778,214.94320409569778
1992-07-31,11.955640820639177,8.15523750157512,101.83501644996421,210.52569050937666,210.52569050937666
1992-08-31,10.66896262113859,7.315122423773821,101.83501644996421,205.71228141082676,205.71228141082676
1992-09-30,9.562759834401973,6.674690788889662,101.83501644996421,200.6771983147387,200.6771983147387
1992-10-31,8.563476081843953,6.19137815406221,101.83501644996421,195.08476901470644,195.08476901470644
1992-11-30,7.7355812829844,5.8963659796029155,101.83501644996421,189.2957954010548,189.2957954010548
1992-12-31,7.023882451232677,5.769986787214491,101.83501644996421,182.92434589954024,182.92434589954024
1993-01-31,6.458333333333333,5.824999999999999,101.83501644996421,176.15713873111406,176.15713873111406
1993-02-28,6.073133571944608,6.03059999518365,101.83501644996421,170.15213902550275,170.15213902550275
1993-03-31,5.785740361054632,6.430843914590512,101.83501644996421,164.13548355643854,164.13548355643854
1993-04-30,5.646771892841574,6.9908864700353925,101.83501644996421,158.94499621006761,158.94499621006761
1993-05-31,5.646963602757895,7.7480638318812804,101.83501644996421,154.23464449663197,154.23464449663197
1993-06-30,5.786303122421899,8.653525847751027,101.83501644996421,150.30832207506285,150.30832207506285
1993-07-31,6.074079753144517,9.767636652035943,101.83501644996421,146.90427411725574,146.90427411725574
1993-08-31,6.417045667975242,10.904102100415347,101.83501644996421,144.1640854450959,144.1640854450959
1993-09-30,6.6970541538954365,11.842583422269083,101.83501644996421,142.1443724183099,142.1443724183099
1993-10-31,6.932537268388059,12.645234852656566,101.83501644996421,140.71048750177863,140.71048750177863
1993-11-30,7.108302552453584,13.260272428326983,101.83501644996421,139.95493939979448,139.95493939979448
1993-12-31,7.236067691696381,13.728698654325035,101.83501644996421,139.82735823889178,139.82735823889178
1994-01-31,7.3090909090909095,14.027272727272726,101.83501644996421,140.36363636363637,140.36363636363637
1994-02-28,7.32799551393147,14.150960986272722,101.83501644996421,141.41861782276538,141.41861782276538
1994-03-31,7.29683249296961,14.126268058253583,101.83501644996421,143.21837007180648,143.21837007180648
1994-04-30,7.214553129821121,13.940649803207922,101.83501644996421,145.59214825908583,145.59214825908583
1994-05-31,7.075672133609436,13.581731670799359,101.83501644996421,148.69820426375543,148.69820426375543
1994-06-30,6.889149568606282,13.072669669570384,101.83501644996421,152.33614737583662,152.33614737583662
1994-07-31,6.6425505971447745,12.379526332772393,101.83501644996421,156.74850713613483,156.74850713613483
1994-08-31,6.39166963575916,11.687603521531447,101.83501644996421,161.59521535360503,161.59521535360503
1994-09-30,6.202743119421088,11.215590050998163,101.83501644996421,166.43560938643435,166.43560938643435
1994-10-31,6.063306409376117,10.932460658713206,101.83501644996421,171.5917887781722,171.5917887781722
1994-11-30,5.982355422401343,10.856481757082049,101.83501644996421,176.73109679386766,176.73109679386766
1994-12-31,5.954493426031783,10.982588085995957,101.83501644996421,182.19615396790056,182.19615396790056
1995-01-31,5.983333333333333,11.316666666666668,101.83501644996421,187.8181818181818,187.8181818181818
