date,so2,no2,rspm,spm,AQI
1994-01-31,18.633333333333336,34.18333333333334,132.1853534528315,174.0,174.0
1994-02-28,17.680566534849007,32.8653998992492,132.1853534528315,169.53441058597045,169.53441058597045
1994-03-31,16.706074913638336,31.53115403847813,132.1853534528315,164.76438401944228,164.76438401944228
1994-04-30,15.84341977538911,30.364911379528472,132.1853534528315,160.32234327805077,160.32234327805077
1994-05-31,15.035090777551373,29.28892241180356,132.1853534528315,155.91215231236973,155.91215231236973
1994-06-30,14.333238178050149,28.37260577838244,132.1853534528315,151.81833957179813,151.81833957179813
1994-07-31,13.691071803585348,27.5548737037037,132.1853534528315,147.76798420696431,147.76798420696431
1994-08-31,13.13334872952319,26.868386935327106,132.1853534528315,143.90049611469226,143.90049611469226
1994-09-30,12.674017991740262,26.329007914178543,132.1853534528315,140.33187970322595,140.33187970322595
1994-10-31,12.282457541051038,25.900778038848106,132.1853534528315,136.82422721180106,136.82422721180106
1994-11-30,11.983929342016115,25.611325043228092,132.1853534528315,133.60383880115467,133.60383880115467
1994-12-31,11.758531514699825,25.441352060943817,132.1853534528315,130.45602191057696,132.1853534528315
1995-01-31,11.617576987786176,25.40262438496169,132.1853534528315,127.49107229256094,132.1853534528315
1995-02-28,11.562844039577577,25.480452689075214,132.1853534528315,124.97023160442158,132.1853534528315
1995-03-31,11.582604181172176,25.691514467022976,132.1853534528315,122.35331969870039,132.1853534528315
1995-04-30,11.682128168218371,26.02073081328509,132.1853534528315,119.99493830647695,132.1853534528315
1995-05-31,11.86805093318591,26.490049484279027,132.1853534528315,117.73786200160296,132.1853534528315
1995-06-30,12.128377458980104,27.06919185606968,132.1853534528315,115.72770861019937,132.1853534528315
1995-07-31,12.480462847320577,27.796767420109774,132.1853534528315,113.83046790617257,132.1853534528315
1995-08-31,12.916991536063687,28.655588290452013,132.1853534528315,112.1160944747075,132.1853534528315
1995-09-30,13.419839923576182,29.611668274515228,132.1853534528315,110.63113741240929,132.1853534528315
1995-10-31,14.022531235692231,30.728746037903633,132.1853534528315,109.27659958179137,132.1853534528315
1995-11-30,14.686182161952729,31.93475204749539,132.1853534528315,108.13987052031305,132.1853534528315
1995-12-31,15.455036097441713,33.310086703929954,132.1853534528315,107.14516829054236,132.1853534528315
1996-01-31,16.308333333333334,34.81666666666666,132.1853534528315,106.33333333333333,132.1853534528315
1996-02-29,17.18302624323642,36.344865212955085,132.1853534528315,105.73942584175974,132.1853534528315
1996-03-31,18.19976212506863,38.10546834917982,132.1853534528315,105.28152754112173,132.1853534528315
1996-04-30,19.264101344602842,39.9342408486132,132.1853534528315,105.01251415381748,132.1853534528315
1996-05-31,20.446999849807987,41.9531008778841,132.1853534528315,104.91445145402668,132.1853534528315
1996-06-30,21.672141608090204,44.03179940284602,132.1853534528315,104.9936660675423,132.1853534528315
1996-07-31,23.021202736668286,46.308916325163075,132.1853534528315,105.25543896859871,132.1853534528315
1996-08-31,24.47911977923118,48.52487257032344,132.1853534528315,105.77425916122789,132.1853534528315
1996-09-30,26.020021239978192,50.403290757181374,132.1853534528315,106.60121016088215,132.1853534528315
1996-10-31,27.74666100808533,52.06918498043467,132.1853534528315,107.79150445644845,132.1853534528315
1996-11-30,29.54764296948116,53.415078193421834,132.1853534528315,109.2683488675677,132.1853534528315
1996-12-31,31.543032588258747,54.53069661034203,132.1853534528315,111.13019968831449,132.1853534528315
1997-01-31,33.675000000000004,55.366666666666674,132.1853534528315,113.33333333333333,132.1853534528315
1997-02-28,35.71803951132092,55.881372663584365,132.1853534528315,115.61660036426468,132.1853534528315
1997-03-31,38.109945303218836,56.185108743291735,132.1853534528315,118.46927228773679,132.1853534528315
1997-04-30,40.55473309408961,56.21278439800865,132.1853534528315,121.55486924199063,132.1853534528315
1997-05-31,43.21538873665797,55.96624467138288,132.1853534528315,125.07909769064315,132.1853534528315
1997-06-30,45.92025702817757,55.46139535222903,132.1853534528315,128.814588056362,132.1853534528315
1997-07-31,48.849662521416384,54.664579819270145,132.1853534528315,133.010373030195,133.010373030195
1997-08-31,51.61414237292265,53.768473395302145,132.1853534528315,137.2050085493327,137.2050085493327
1997-09-30,53.7862253938534,53.013823502326424,132.1853534528315,140.8700550709836,140.8700550709836
1997-10-31,55.509937592677026,52.350786455213154,132.1853534528315,144.24896368361297,144.24896368361297
1997-11-30,56.67407173075971,51.82213883764703,132.1853534528315,147.12374028318015,147.12374028318015
1997-12-31,57.35623675064033,51.392637475123685,132.1853534528315,149.68603664298965,149.68603664298965
1998-01-31,57.50909090909092,51.08181818181818,132.1853534528315,151.83333333333334,151.83333333333334
1998-02-28,57.19219875299716,50.903087945173795,132.1853534528315,153.41612604950348,153.41612604950348
1998-03-31,56.337654820338926,50.818147428766736,132.1853534528315,154.77358465925082,154.77358465925082
1998-04-30,55.00670237956824,50.84894806672278,132.1853534528315,155.69211932054512,155.69211932054512
1998-05-31,53.11061126796703,50.99754323490565,132.1853534528315,156.2329656774726,156.2329656774726
1998-06-30,50.77170994434829,51.25434614827131,132.1853534528315,156.36123041668316,156.36123041668316
1998-07-31,47.83407165380409,51.63647700104412,132.1853534528315,156.0854645207908,156.0854645207908
1998-08-31,44.72761780499726,52.05352794676774,132.1853534528315,155.54301862265342,155.54301862265342
1998-09-30,41.97456111090204,52.394197981443135,132.1853534528315,154.93445803709798,154.93445803709798
1998-10-31,39.39229650618818,52.68098187714557,132.1853534528315,154.21959553357306,154.21959553357306
1998-11-30,37.14742170728885,52.89537744705551,132.1853534528315,153.44455127359635,153.44455127359635
1998-12-31,35.09027839427742,53.05167772916699,132.1853534528315,152.5576556398361,152.5576556398361
1999-01-31,33.300000000000004,53.14166666666667,132.1853534528315,151.58333333333334,151.58333333333334
1999-02-28,31.912350443955788,53.165950982067685,132.1853534528315,150.6281551920953,150.6281551920953
1999-03-31,30.62997624984957,53.12973445724167,132.1853534528315,149.48744018585674,149.48744018585674
1999-04-30,29.643059912828605,53.03154897502734,132.1853534528315,148.30028060067335,148.30028060067335
1999-05-31,28.88580701042482,52.86484883661038,132.1853534528315,146.9875324641995,146.9875324641995
1999-06-30,28.40707256859975,52.64038888963061,132.1853534528315,145.63388920459482,145.63388920459482
1999-07-31,28.17494095789839,52.343205137622675,132.1853534528315,144.14910793788562,144.14910793788562
1999-08-31,28.088656395392466,52.03246200784701,132.1853534528315,142.85246925624932,142.85246925624932
1999-09-30,28.00506724346338,51.77940278644305,132.1853534528315,142.09320546354368,142.09320546354368
1999-10-31,27.918288004641273,51.56729324695894,132.1853534528315,141.82141144796935,141.82141144796935
1999-11-30,27.833917339495326,51.40981787581304,132.1853534528315,142.05462230730532,142.05462230730532
1999-12-31,27.7463305370158,51.29647831492892,132.1853534528315,142.80838543217394,142.80838543217394
2000-01-31,27.65833333333333,51.23333333333334,132.1853534528315,144.08333333333334,144.08333333333334
2000-02-29,27.575641829527804,51.21970372409981,132.1853534528315,145.7478587428184,145.7478587428184
2000-03-31,27.486850300936386,51.25370954112715,132.1853534528315,148.03155137228234,148.03155137228234
2000-04-30,27.400532258594332,51.334410321443926,132.1853534528315,150.73781382359084,150.73781382359084
2000-05-31,27.310933166345507,51.46718611707128,132.1853534528315,154.0470635934978,154.0470635934978
2000-06-30,27.223833610786592,51.64347074764612,132.1853534528315,157.74580069684788,157.74580069684788
2000-07-31,27.133426954880342,51.87501652187344,132.1853534528315,162.0806076071978,162.0806076071978
2000-08-31,26.996339920221835,52.07122895228334,132.1853534528315,166.25477932456326,166.25477932456326
2000-09-30,26.769251756343696,52.13508906310988,132.1853534528315,169.40490353628172,169.40490353628172
2000-10-31,26.43697184123454,52.07075916404914,132.1853534528315,171.74023094539083,171.74023094539083
2000-11-30,26.020937588772384,51.88238957116957,132.1853534528315,173.11009526743194,173.11009526743194
2000-12-31,25.493413382126423,51.55742231161255,132.1853534528315,173.60582079054115,173.60582079054115
2001-01-31,24.866666666666664,51.1,132.1853534528315,173.16666666666666,173.16666666666666
2001-02-28,24.215288996219975,50.572996420939084,132.1853534528315,171.9664623295891,171.9664623295891
2001-03-31,23.399699441404934,49.86348223605961,132.1853534528315,169.74802113564905,169.74802113564905
2001-04-30,22.515946182775796,49.050740753678035,132.1853534528315,166.7110126160297,166.7110126160297
2001-05-31,21.505112336423938,48.08058920830225,132.1853534528315,162.65296953608964,162.65296953608964
2001-06-30,20.432412989210793,47.01561802221458,132.1853534528315,157.83570112679294,157.83570112679294
2001-07-31,19.22633485132212,45.78482911634249,132.1853534528315,151.93805616085294,151.93805616085294
2001-08-31,18.085416807066476,44.55649958215831,132.1853534528315,146.0647091723456,146.0647091723456
2001-09-30,17.232089201913702,43.525045153122115,132.1853534528315,141.50529604566373,141.50529604566373
2001-10-31,16.609888534145778,42.62205101701003,132.1853534528315,137.95833582486208,137.95833582486208
2001-11-30,16.25895678232838,41.90577486002284,132.1853534528315,135.65266465321815,135.65266465321815
2001-12-31,16.155898496340335,41.3284649383614,132.1853534528315,134.43457111928902,134.43457111928902
2002-01-31,16.316666666666666,40.916666666666664,132.1853534528315,134.4,134.4
2002-02-28,16.688641094095303,40.68698063445176,132.1853534528315,135.38603723511952,135.38603723511952
2002-03-31,17.351530584503813,40.59018840624208,132.1853534528315,137.60397651788756,137.60397651788756
2002-04-30,18.244234469631348,40.65410764399913,132.1853534528315,140.87724034969813,140.87724034969813
2002-05-31,19.42626634181974,40.882999630240064,132.1853534528315,145.42404631933863,145.42404631933863
2002-06-30,20.82136608028265,41.26209714004614,132.1853534528315,150.95105210618712,150.95105210618712
2002-07-31,22.522540334250927,41.81667334073772,132.1853534528315,157.82672476270017,157.82672476270017
2002-08-31,24.487541044533568,42.53676119139602,132.1853534528315,165.8859198338533,165.8859198338533
2002-09-30,26.640352561797364,43.391209537735,132.1853534528315,174.81201184797212,174.81201184797212
2002-10-31,29.124495653859896,44.43698160284394,132.1853534528315,185.2000736059978,185.2000736059978
2002-11-30,31.779703024459057,45.60660822123192,132.1853534528315,196.37990757515448,196.37990757515448
2002-12-31,34.78298849830148,46.97806450079149,132.1853534528315,209.0968360200527,209.0968360200527
2003-01-31,38.05010042845825,48.515032430317774,132.1853534528315,222.997286879591,222.997286879591
