date,so2,no2,rspm,spm,AQI
1990-01-31,33.0,12.7,153.6698497651415,456.0,456.0
1990-02-28,30.6743940793062,12.72595527648066,153.6698497651415,427.4799372437466,427.4799372437466
1990-03-31,28.252821098545606,12.750817011077634,153.6698497651415,397.5579756175353,397.5579756175353
1990-04-30,26.06265214244725,12.771000171521028,153.6698497651415,370.2559649216077,370.2559649216077
1990-05-31,23.95787594727125,12.787850301840406,153.6698497651415,343.7537711095688,343.7537711095688
1990-06-30,22.074284525609606,12.800280296853868,153.6698497651415,319.761213137034,319.761213137034
1990-07-31,20.286305116018212,12.80911882289565,153.6698497651415,296.67878713916764,296.67878713916764
1990-08-31,18.659320794182925,12.813885877911115,153.6698497651415,275.33427593211013,275.33427593211013
1990-09-30,17.238108604786483,12.81462257424337,153.6698497651415,256.3330237063316,256.3330237063316
1990-10-31,15.927921068535795,12.811378024981234,153.6698497651415,238.40828031344657,238.40828031344657
1990-11-30,14.813286413576066,12.804361555883558,153.6698497651415,222.71648081106062,222.71648081106062
1990-12-31,13.819895662909978,12.793105402343828,153.6698497651415,208.21150523234803,208.21150523234803
1991-01-31,12.9875,12.777777777777779,153.6698497651415,195.44444444444446,195.44444444444446
1991-02-28,12.374037468346184,12.760433955518598,153.6698497651415,185.406680504078,185.406680504078
1991-03-31,11.848051811165572,12.737357402225037,153.6698497651415,175.9472639954559,175.9472639954559
1991-04-30,11.492322200467207,12.71114867116146,153.6698497651415,168.44771631655027,168.44771631655027
1991-05-31,11.283133328871196,12.680060513590306,153.6698497651415,162.40806762210062,162.40806762210062
1991-06-30,11.233981252609542,12.6460986170968,153.6698497651415,158.21797266658768,158.21797266658768
1991-07-31,11.34158916659813,12.606998855248047,153.6698497651415,155.59809178631048,155.59809178631048
1991-08-31,11.530510841375968,12.571027283839385,153.6698497651415,154.06183414581812,154.06183414581812
1991-09-30,11.699269002261422,12.547461253979607,153.6698497651415,152.8556235739652,153.6698497651415
1991-10-31,11.858908180115394,12.534748311476543,153.6698497651415,151.89735438541206,153.6698497651415
1991-11-30,11.999129073140853,12.533708646169105,153.6698497651415,151.2488503987751,153.6698497651415
1991-12-31,12.129279740872828,12.544272947036793,153.6698497651415,150.86687801494514,153.6698497651415
1992-01-31,12.244444444444445,12.566666666666666,153.6698497651415,150.77777777777777,153.6698497651415
1992-02-29,12.338612269305388,12.598324885470365,153.6698497651415,150.9595651392585,153.6698497651415
1992-03-31,12.424771880953728,12.64361425431737,153.6698497651415,151.43731421821224,153.6698497651415
1992-04-30,12.49388351636083,12.69870585805838,153.6698497651415,152.1785053291626,153.6698497651415
1992-05-31,12.550554617887173,12.767272470276136,153.6698497651415,153.2325512128395,153.6698497651415
1992-06-30,12.591128985434278,12.84489043856949,153.6698497651415,154.5314489090058,154.5314489090058
1992-07-31,12.61831157683862,12.93673429415799,153.6698497651415,156.16179159740585,156.16179159740585
1992-08-31,12.635761234344132,13.043608072077799,153.6698497651415,158.0850064324685,158.0850064324685
1992-09-30,12.64905487885419,13.164801740239412,153.6698497651415,160.22503537191133,160.22503537191133
1992-10-31,12.65908459003642,13.308398432635347,153.6698497651415,162.72454701169715,162.72454701169715
1992-11-30,12.665203289750034,13.46513384653038,153.6698497651415,165.4222825363559,165.4222825363559
1992-12-31,12.667818891309274,13.645457009517516,153.6698497651415,168.49809098086487,168.49809098086487
1993-01-31,12.666666666666666,13.844444444444443,153.6698497651415,171.86677157203644,171.86677157203644
1993-02-28,12.662387420639076,14.040217370707541,153.6698497651415,175.16118067326454,175.16118067326454
1993-03-31,12.654064171934884,14.274727129648909,153.6698497651415,179.0872630919552,179.0872630919552
1993-04-30,12.642421942726154,14.519442930523399,153.6698497651415,183.16555098329607,183.16555098329607
1993-05-31,12.626684584398966,14.790679160055966,153.6698497651415,187.6679302067099,187.6679302067099
1993-06-30,12.607867410393794,15.070936706663876,153.6698497651415,192.30392468326676,192.30392468326676
1993-07-31,12.58471594244362,15.37889940678765,153.6698497651415,197.38260071140374,197.38260071140374
1993-08-31,12.569038569674477,15.67934330780396,153.6698497651415,202.4803919298497,202.4803919298497
1993-09-30,12.573891325271077,15.932872940484526,153.6698497651415,207.13624678062217,207.13624678062217
1993-10-31,12.599626791855624,16.156322584955173,153.6698497651415,211.66025141271015,211.66025141271015
1993-11-30,12.644584616745238,16.33527613512101,153.6698497651415,215.7605345595272,215.7605345595272
1993-12-31,12.711761988265899,16.48166382765977,153.6698497651415,219.71044843086125,219.71044843086125
1994-01-31,12.799999999999999,16.58888888888889,153.6698497651415,223.36861125984484,223.36861125984484
1994-02-28,12.897800918836106,16.65207621426361,153.6698497651415,226.42199208666733,226.42199208666733
1994-03-31,13.02612208452481,16.68476594493566,153.6698497651415,229.52488680279058,229.52488680279058
1994-04-30,13.170356392418453,16.67911312690931,153.6698497651415,232.2499022889967,232.2499022889967
1994-05-31,13.340119463043273,16.634740905649473,153.6698497651415,234.778706244366,234.778706244366
1994-06-30,13.524458840229933,16.5545120051084,153.6698497651415,236.9481500266167,236.9481500266167
1994-07-31,13.735663815790875,16.433077831916684,153.6698497651415,238.9028632212321,238.9028632212321
1994-08-31,13.942512633153497,16.284076081432048,153.6698497651415,240.5658253734971,240.5658253734971
1994-09-30,14.109357474767354,16.126946376116166,153.6698497651415,241.89735773338876,241.89735773338876
1994-10-31,14.247255615857426,15.95124338087543,153.6698497651415,242.98622912489984,242.98622912489984
1994-11-30,14.34731040215984,15.768302772822151,153.6698497651415,243.76218978083608,243.76218978083608
1994-12-31,14.41619215276142,15.565928511419445,153.6698497651415,244.27697041159317,244.27697041159317
1995-01-31,14.45,15.35,153.6698497651415,244.5,244.5
1995-02-28,14.450389351951346,15.143317629109356,153.6698497651415,244.45067983533363,244.45067983533363
1995-03-31,14.417443641176462,14.90159231927095,153.6698497651415,244.11844131088006,244.11844131088006
1995-04-30,14.352165667609565,14.6547591487038,153.6698497651415,243.5191343062053,243.5191343062053
1995-05-31,14.25020356634619,14.386362572703423,153.6698497651415,242.6128050209977,242.6128050209977
1995-06-30,14.11813553746785,14.113718499398878,153.6698497651415,241.45792631236753,241.45792631236753
1995-07-31,13.947157045715983,13.818650657236526,153.6698497651415,239.97750626640607,239.97750626640607
1995-08-31,13.763260060628289,13.535374386794256,153.6698497651415,238.08508732158367,238.08508732158367
1995-09-30,13.598434145759505,13.30156550180308,153.6698497651415,235.7233666799561,235.7233666799561
1995-10-31,13.4417481887989,13.10170227397189,153.6698497651415,232.73458540225042,232.73458540225042
1995-11-30,13.303310961163294,12.948679105096252,153.6698497651415,229.31156808702826,229.31156808702826
1995-12-31,13.173893314343644,12.832294450584454,153.6698497651415,225.22611357994157,225.22611357994157
1996-01-31,13.058333333333335,12.758333333333333,153.6698497651415,220.58333333333334,220.58333333333334
1996-02-29,12.962774276440362,12.727550225121083,153.6698497651415,215.73553641857313,215.73553641857313
1996-03-31,12.87403558409328,12.735699179987392,153.6698497651415,210.01406119224583,210.01406119224583
1996-04-30,12.8013537738256,12.78397812339966,153.6698497651415,203.94650134609952,203.94650134609952
1996-05-31,12.739883391619472,12.875605651585365,153.6698497651415,197.1283528903912,197.1283528903912
1996-06-30,12.693590268584973,13.004670311113173,153.6698497651415,189.99949637065038,189.99949637065038
1996-07-31,12.659388196519798,13.179776412618267,153.6698497651415,182.0846746855609,182.0846746855609
1996-08-31,12.626727811791211,13.36257592746416,153.6698497651415,174.43528740444083,174.43528740444083
1996-09-30,12.583286084903259,13.50929096740659,153.6698497651415,168.1740671517184,168.1740671517184
1996-10-31,12.526153216309554,13.629663946081811,153.6698497651415,162.884513421816,162.884513421816
1996-11-30,12.459015197532272,13.715928864865614,153.6698497651415,158.90788774569504,158.90788774569504
1996-12-31,12.377396160652925,13.773836718343585,153.6698497651415,155.9790817449475,155.9790817449475
1997-01-31,12.283333333333333,13.800000000000002,153.6698497651415,154.25,154.25
1997-02-28,12.187677656936819,13.796346214519426,153.6698497651415,153.71943733681204,153.71943733681204
1997-03-31,12.069931486521277,13.762092407870307,153.6698497651415,154.2737017561291,154.2737017561291
1997-04-30,11.94413543372286,13.698718502146683,153.6698497651415,155.95238396634957,155.95238396634957
1997-05-31,11.801903095021672,13.601999570300313,153.6698497651415,158.86739611482147,158.86739611482147
1997-06-30,11.652410750333923,13.478175543418063,153.6698497651415,162.83067290164345,162.83067290164345
1997-07-31,11.485692243347096,13.318991486374443,153.6698497651415,168.10643277927028,168.10643277927028
1997-08-31,11.318311363700078,13.16053744852186,153.6698497651415,173.83307611865408,173.83307611865408
1997-09-30,11.169226727298572,13.045177516428582,153.6698497651415,178.94446458359107,178.94446458359107
1997-10-31,11.028529818813391,12.965304989839332,153.6698497651415,183.779421304202,183.779421304202
1997-11-30,10.905297858146806,12.92607293498566,153.6698497651415,188.02601358883442,188.02601358883442
1997-12-31,10.791315381254378,12.924865881544001,153.6698497651415,191.96734758979719,191.96734758979719
1998-01-31,10.69090909090909,12.963636363636363,153.6698497651415,195.45454545454547,195.45454545454547
1998-02-28,10.611888560282893,13.033016408180874,153.6698497651415,198.21393286150516,198.21393286150516
1998-03-31,10.537320818527316,13.147873167579926,153.6698497651415,200.83680711216755,200.83680711216755
1998-04-30,10.478084825663574,13.29708880884397,153.6698497651415,202.9426744258821,202.9426744258821
1998-05-31,10.43023151550075,13.490611041390618,153.6698497651415,204.67192595689642,204.67192595689642
1998-06-30,10.39684819837193,13.715954559894271,153.6698497651415,205.91299709030642,205.91299709030642
1998-07-31,10.37570931980186,13.988142265588511,153.6698497651415,206.7486259016727,206.7486259016727
1998-08-31,10.364758390536656,14.257807699526813,153.6698497651415,206.9795876361383,206.9795876361383
1998-09-30,10.359970598110385,14.4675740590667,153.6698497651415,206.45453445265647,206.45453445265647
1998-10-31,10.361017996196063,14.631315886457989,153.6698497651415,205.13807361334182,205.13807361334182
1998-11-30,10.367833010723647,14.738469192836726,153.6698497651415,203.1151380755694,203.1151380755694
1998-12-31,10.380869975994978,14.796177531961495,153.6698497651415,200.25086547015445,200.25086547015445
1999-01-31,10.4,14.8,153.6698497651415,196.6,196.6
1999-02-28,10.422515845317783,14.757136496087584,153.6698497651415,192.62635074467343,192.62635074467343
1999-03-31,10.453242335944992,14.658401983671585,153.6698497651415,187.47842143517607,187.47842143517607
1999-04-30,10.488779052932124,14.511545928946498,153.6698497651415,181.74761318432365,181.74761318432365
1999-05-31,10.531495110744986,14.306777928263983,153.6698497651415,175.05187210872603,175.05187210872603
1999-06-30,10.578634634685976,14.057308820377747,153.6698497651415,167.82318150358307,167.82318150358307
1999-07-31,10.633340259684488,13.746507331428706,153.6698497651415,159.57962866188515,159.57962866188515
